CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado;Unnamed: 177;V2_02_M;V2_03_M;V5_03_M;V11_02_M;PP07B1_01;EMPLEO;SECTOR;PP02A;PP02B;PP02D;PP02F;PP02G;PP03K;PP04A1;PP05B3;PP05I;PP05J;PP05K;PP06E1;PP06K;PP06K_SEM;PP06K_MES;PP06L;PP07F1_1;PP07F1_2;PP07F1_3;PP07I2;PP07I3;PP07I4;PP07L;PP07M;PP08G;PP08G_DSEM;PP08G_DMES;PP08H;PP10B1;PP10B2;PP10B3;PP10B4;PP10B5;PP10B6;PP10B7;PP10B8;PP10B9;PP10B10;PP11L2;V2_01_M;V5_01_M;V5_02_M;V11_01_M;V21_01_M;V21_02_M;V21_03_M;V22_01_M;V22_02_M;V22_03_M;P_DECCF;P_RDECCF;P_GDECCF;P_PDECCF;P_IDECCF;P_ADECCF
TQRMNOPXYHJMLNCDEGJBF00698349;2021;1;1;1;1;43;S;13;898;1;2;22/08/1989;31;1;1;1;2;0;7;1;;1;;1;;6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;66.00;0.00;2.00;0.00;2.00;2.00;3.00;2.00;7500.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;40111.00;8.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;6.00;2.00;45000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;45000,0;7;8.00;8;7.00;;8;901;0.00;45000.00;7;8.00;7;7.00;;8;915;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;100000.00;8.00;8.00;8.00;8.00;0.00;9.00;50000.00;9.00;9.00;9.00;9.00;0.00;9.00;927;850848,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHJMLNCDEGJBF00698349;2021;1;1;2;1;43;S;13;898;2;1;20/05/1987;33;1;1;1;2;0;5;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48.00;0.00;2.00;0.00;2.00;1.00;3.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;72313.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;2.00;1.00;1.00;3.00;35000.00;0.00;0.00;0.00;20000.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;35000,0;6;7.00;6;6.00;;7;908;0.00;55000.00;8;9.00;8;8.00;;9;930;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;100000.00;8.00;8.00;8.00;8.00;0.00;9.00;50000.00;9.00;9.00;9.00;9.00;0.00;9.00;927;661771,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHJOKQCDEGJBF00675450;2021;1;1;1;1;43;S;13;730;1;1;10/08/1972;48;1;4;1;2;0;2;1;;1;;1;;2;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;24.00;0.00;1.00;1.00;1.00;1.00;1.00;2.00;4502.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;82113.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;2.00;7.00;6.00;2.00;20000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;20000,0;4;4.00;4;4.00;;4;747;0.00;20000.00;3;4.00;3;3.00;;4;743;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;45200.00;4.00;4.00;4.00;4.00;0.00;5.00;7533.33;2.00;2.00;1.00;2.00;0.00;1.00;734;378155,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHJOKQCDEGJBF00675450;2021;1;1;4;1;43;S;13;730;3;1;24/03/2002;19;5;4;1;2;0;5;2;1.00;1;;1;;3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;44.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;72314.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;1.00;4.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;20000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;20000,0;3;4.00;3;3.00;;4;739;0.00;20000.00;4;4.00;4;3.00;;4;742;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;45200.00;4.00;4.00;4.00;4.00;0.00;5.00;7533.33;2.00;2.00;1.00;2.00;0.00;1.00;734;378155,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHJOKQCDEGJBF00675450;2021;1;1;3;1;43;S;13;730;3;2;01/08/2000;20;5;4;1;2;0;5;1;;1;;1;;4;2;3;0;;2;1;1;2;2;2;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.00;2.00;1.00;2.00;2.00;5500.00;2.00;0.00;0.00;0.00;3.00;0.00;56314.00;0.00;2.00;0.00;0.00;1.00;3.00;2.00;4.00;0.00;0.00;0.00;0.00;2.00;0,0;0;0.00;0;0.00;;0;730;0.00;0.00;0;0.00;0;0.00;;0;730;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;45200.00;4.00;4.00;4.00;4.00;0.00;5.00;7533.33;2.00;2.00;1.00;2.00;0.00;1.00;734;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHJOKQCDEGJBF00675450;2021;1;1;2;1;43;S;13;730;2;2;07/08/1980;40;1;4;1;2;0;2;1;;1;;1;;2;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;730;0.00;5200.00;1;1.00;1;1.00;;1;718;0.00;0.00;0;5200,0;0.00;0.00;0.00;0,0;0;0;0;0,0;5200.00;45200.00;4.00;4.00;4.00;4.00;0.00;5.00;7533.33;2.00;2.00;1.00;2.00;0.00;1.00;734;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHJOKQCDEGJBF00675450;2021;1;1;5;1;43;S;13;730;3;2;19/07/2004;16;5;4;1;1;1;5;2;1.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;730;0.00;0.00;0;0.00;0;0.00;;0;730;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;45200.00;4.00;4.00;4.00;4.00;0.00;5.00;7533.33;2.00;2.00;1.00;2.00;0.00;1.00;734;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHJOKQCDEGJBF00675450;2021;1;1;6;0;43;S;13;730;3;2;27/03/2020;1;5;4;3;0;0;0;0;;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;730;0.00;0.00;0;0.00;0;0.00;;0;730;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;45200.00;4.00;4.00;4.00;4.00;0.00;5.00;7533.33;2.00;2.00;1.00;2.00;0.00;1.00;734;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHLNKPCDEGJBF00648246;2021;1;1;1;1;43;S;13;686;1;2;22/07/1941;79;1;1;1;2;0;2;1;;1;;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;686;0.00;27000.00;5;5.00;5;5.00;;5;681;18000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;9000,0;27000.00;54000.00;5.00;5.00;5.00;5.00;0.00;6.00;27000.00;6.00;7.00;6.00;6.00;0.00;7.00;689;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXYHLNKPCDEGJBF00648246;2021;1;1;2;1;43;S;13;686;2;1;16/05/1953;67;1;1;1;2;0;2;2;3.00;3;90.00;1;;1;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;686;0.00;27000.00;5;5.00;5;5.00;;5;690;18000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;9000,0;27000.00;54000.00;5.00;5.00;5.00;5.00;0.00;6.00;27000.00;6.00;7.00;6.00;6.00;0.00;7.00;689;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHJMLNCDEGJBF00675423;2021;1;1;1;1;43;S;13;789;1;2;01/09/1954;66;2;1;1;2;0;6;1;;3;82.00;1;;6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;25.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;6900.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;10133.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;6.00;2.00;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000,0;2;2.00;2;2.00;;2;807;0.00;80000.00;9;10.00;10;9.00;;10;804;55000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;15000,0;70000.00;109000.00;8.00;9.00;9.00;8.00;0.00;9.00;54500.00;9.00;9.00;9.00;9.00;0.00;9.00;810;189077,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHJMLNCDEGJBF00675423;2021;1;1;2;1;43;S;13;789;2;1;24/09/1960;60;2;1;1;2;0;7;2;2.00;1;;1;;5;3;0;1;;0;0;0;0;0;0;0;0;0;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;789;0.00;29000.00;5;6.00;5;5.00;;6;805;19000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;10000,0;29000.00;109000.00;8.00;9.00;9.00;8.00;0.00;9.00;54500.00;9.00;9.00;9.00;9.00;0.00;9.00;810;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHJOKQCDEGJBF00675451;2021;1;1;1;1;43;S;13;837;1;2;08/06/1985;35;5;4;1;2;0;3;1;;1;;1;;3;2;3;0;;2;1;2;2;2;2;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.00;1.00;0.00;3.00;2.00;4803.00;2.00;0.00;0.00;0.00;2.00;0.00;30314.00;0.00;2.00;0.00;0.00;1.00;3.00;2.00;1.00;1.00;0.00;2.00;2.00;2.00;0,0;0;0.00;0;0.00;;0;837;0.00;11000.00;2;2.00;2;2.00;;2;824;0.00;0.00;0;6000,0;0.00;0.00;0.00;0,0;5000;0;0;0,0;11000.00;11000.00;1.00;1.00;1.00;1.00;0.00;1.00;2750.00;1.00;1.00;1.00;1.00;0.00;1.00;848;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHJOKQCDEGJBF00675451;2021;1;1;2;1;43;S;13;837;3;2;19/08/2002;18;5;4;1;1;1;5;2;1.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;837;0.00;0.00;0;0.00;0;0.00;;0;837;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;11000.00;1.00;1.00;1.00;1.00;0.00;1.00;2750.00;1.00;1.00;1.00;1.00;0.00;1.00;848;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHJOKQCDEGJBF00675451;2021;1;1;3;1;43;S;13;837;3;1;08/05/2005;15;5;4;1;2;0;3;2;7.00;1;;1;;2;3;0;7;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;837;0.00;0.00;0;0.00;0;0.00;;0;837;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;11000.00;1.00;1.00;1.00;1.00;0.00;1.00;2750.00;1.00;1.00;1.00;1.00;0.00;1.00;848;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHJOKQCDEGJBF00675451;2021;1;1;4;0;43;S;13;837;3;1;14/10/2016;4;5;4;1;1;1;1;2;0.00;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;837;0.00;0.00;0;0.00;0;0.00;;0;837;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;11000.00;1.00;1.00;1.00;1.00;0.00;1.00;2750.00;1.00;1.00;1.00;1.00;0.00;1.00;848;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHLNKPCDEGJBF00648224;2021;1;1;1;1;43;S;13;686;1;1;07/10/1943;77;2;1;1;2;0;2;1;;2;;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;686;0.00;42000.00;7;7.00;7;7.00;;8;693;28000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;14000,0;42000.00;69000.00;6.00;7.00;7.00;6.00;0.00;7.00;34500.00;7.00;8.00;7.00;7.00;0.00;8.00;689;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYPHLNKPCDEGJBF00648224;2021;1;1;2;1;43;S;13;686;2;2;09/10/1939;81;2;1;1;2;0;2;1;;2;;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;686;0.00;27000.00;5;5.00;5;5.00;;5;680;18000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;9000,0;27000.00;69000.00;6.00;7.00;7.00;6.00;0.00;7.00;34500.00;7.00;8.00;7.00;7.00;0.00;8.00;689;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYQHJMMMCDEGJBF00698353;2021;1;1;1;1;43;S;13;968;1;1;01/01/1900;65;2;1;1;2;0;7;2;1.00;1;;1;;5;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;968;0.00;20000.00;3;4.00;3;3.00;;4;989;20000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;20000.00;40000.00;4.00;4.00;4.00;3.00;0.00;4.00;20000.00;5.00;5.00;5.00;5.00;0.00;5.00;986;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYQHJMMMCDEGJBF00698353;2021;1;1;2;1;43;S;13;968;2;2;01/01/1900;62;2;1;1;2;0;6;2;2.00;1;;1;;5;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;968;0.00;20000.00;4;4.00;4;4.00;;4;971;20000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;20000.00;40000.00;4.00;4.00;4.00;3.00;0.00;4.00;20000.00;5.00;5.00;5.00;5.00;0.00;5.00;986;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYRHJMMMCDEGJBF00675433;2021;1;1;1;1;43;S;13;1097;1;2;06/12/1987;33;5;1;1;2;0;6;1;;1;;1;;6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;2.00;0.00;1.00;1.00;4.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;10333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;40137.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40137,0;7;8.00;7;7.00;;8;1108;0.00;40137.00;7;7.00;7;7.00;;8;1117;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;40137.00;4.00;4.00;4.00;4.00;0.00;4.00;40137.00;8.00;8.00;8.00;8.00;0.00;8.00;1126;758900,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYRHKLKTCDEGJBF00653768;2021;1;1;1;1;43;S;13;1199;1;2;10/01/1974;46;3;1;1;2;0;6;2;3.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;2.00;0.00;2.00;2.00;4.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;10333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;40000.00;0.00;0.00;0.00;20000.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000,0;7;8.00;7;7.00;;8;1197;0.00;80000.00;9;10.00;10;9.00;;10;1237;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;20000;0;0;0,0;20000.00;110000.00;8.00;9.00;9.00;8.00;0.00;9.00;27500.00;6.00;7.00;6.00;6.00;0.00;7.00;1297;756310,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYRHKLKTCDEGJBF00653768;2021;1;1;2;1;43;S;13;1199;3;2;09/10/1997;23;5;1;1;1;2;6;2;2.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;12.00;0.00;2.00;0.00;2.00;1.00;2.00;2.00;2900.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;20333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;3.00;1.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;20000.00;0.00;0.00;0.00;10000.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;20000,0;3;4.00;3;3.00;;4;1215;0.00;30000.00;5;6.00;5;5.00;;6;1236;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;110000.00;8.00;9.00;9.00;8.00;0.00;9.00;27500.00;6.00;7.00;6.00;6.00;0.00;7.00;1297;378155,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYRHKLKTCDEGJBF00653768;2021;1;1;3;1;43;S;13;1199;3;1;16/11/2000;20;5;1;1;1;1;7;2;2.00;1;;1;;5;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;1199;0.00;0.00;0;0.00;0;0.00;;0;1199;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;110000.00;8.00;9.00;9.00;8.00;0.00;9.00;27500.00;6.00;7.00;6.00;6.00;0.00;7.00;1297;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYRHKLKTCDEGJBF00653768;2021;1;1;4;1;43;S;13;1199;3;1;02/02/2005;15;5;1;1;1;2;5;2;1.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;0.00;0;0.00;;0;1199;0.00;0.00;0;0.00;0;0.00;;0;1199;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;110000.00;8.00;9.00;9.00;8.00;0.00;9.00;27500.00;6.00;7.00;6.00;6.00;0.00;7.00;1297;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
